MonthYear_Date,EventRootCode,ActionGeo_CountryCode,count
201703,02,HK,737
201603,01,VQ,92
201707,01,ER,207
201703,01,BM,1227
201612,01,SY,16349
201509,03,FG,19
201509,01,BM,1378
201604,02,JO,846
201505,01,AS,24122
201606,01,HU,886
201608,01,RI,485
201702,03,BH,223
201504,02,GA,367
201612,01,AG,593
201502,01,SU,614
201705,01,MA,123
201606,01,SU,1681
201504,01,KN,1478
201512,01,CU,2504
201705,01,MR,87
201507,03,CI,472
201601,01,VM,3093
201705,03,LU,226
201503,03,BE,1876
201605,01,MV,220
201505,01,GP,11
201605,02,SI,120
201509,01,AV,35
201709,03,NH,79
201610,02,GJ,109
201708,01,BY,180
201601,03,ZA,766
201504,01,MC,104
201509,01,BT,206
201612,02,MN,58
201611,01,CV,16
201505,01,VQ,111
201709,01,KS,4531
201610,03,GR,1843
201606,02,HR,288
201510,03,SP,2279
201704,01,DR,253
201510,02,MY,3540
201606,02,MK,166
201510,02,AR,508
201604,02,TS,231
201507,03,SW,756
201510,02,AE,1253
201505,02,BF,451
201510,03,CD,220
201704,03,CJ,70
201512,01,BA,643
201704,02,BM,409
201611,02,NG,244
201611,02,BY,229
201705,02,AY,63
201608,01,MG,202
201601,03,ST,72
201608,02,CT,68
201602,01,MH,33
201611,02,PS,27
201703,03,SM,5
201505,03,FI,481
201610,01,AA,35
201602,03,CV,19
201605,03,MA,77
201507,03,KT,6
201510,02,LS,26
201508,02,VQ,42
201507,03,FO,15
201505,01,CW,80
201505,03,WI,21
201602,02,YI,11
201608,01,NC,17
201703,01,MB,8
201510,19,HA,559
201601,19,RS,8661
201601,19,PK,16259
201601,19,PL,567
201601,19,GM,4125
201706,18,AR,91
201709,19,AF,3648
201507,18,CA,1509
201704,19,NL,707
201608,19,HA,203
201611,18,GA,73
201609,18,SF,1486
201608,18,PM,23
201704,18,MX,510
201510,19,CO,699
201703,18,JO,256
201511,18,ZI,417
201609,19,CE,949
201509,20,BU,8
201602,20,TX,20
201610,18,SO,710
201512,19,BT,28
201703,19,VT,47
201605,19,EC,101
201707,19,CM,401
201602,18,VE,61
201611,18,SO,620
201611,18,HK,108
201706,18,LA,7
201510,18,ZI,330
201510,19,MP,28
201603,20,GR,7
201503,19,CO,856
201708,18,MO,192
201610,19,IV,109
201511,18,BM,218
201602,19,GJ,82
201508,19,AR,268
201602,19,TX,226
201704,19,DJ,209
201608,18,KZ,32
201610,18,ML,152
201509,18,GV,23
201511,19,AO,109
201701,19,KV,121
201701,19,SL,179
201608,18,CO,231
201505,19,EZ,245
201609,19,KZ,102
201709,19,TO,95
201508,19,GV,219
201706,18,BO,70
201505,19,WI,9
201509,19,AC,21
201505,18,TS,158
201610,18,ER,58
201512,19,GJ,62
201503,19,BB,69
201707,18,BH,91
201603,20,GY,4
201504,18,CS,23
201607,19,VC,36
201611,20,FR,50
201607,19,KR,39
201502,18,AE,55
201504,18,DA,68
201610,18,SM,9
201604,20,RO,3
201604,18,WZ,21
201603,20,HU,1
201507,18,RI,61
201703,18,CW,4
201601,20,GZ,5
201702,18,CS,11
201601,20,MX,15
201705,18,OC,1
201607,01,TL,9
201604,01,IM,9
201705,03,AQ,9
201611,02,PC,3
201703,03,MR,12
201704,02,RN,2
201510,20,YI,1
201708,19,MH,1
201509,20,MZ,1
201604,19,AQ,12
201509,18,NS,2
201502,20,ZI,1
201701,18,KR,1
201605,19,DO,1
201602,18,AQ,1
201603,18,NH,1
201705,01,UK,44070
201703,02,UK,26532
201703,01,ID,4269
201703,01,SW,2538
201703,02,SP,2076
201708,01,UK,33820
201503,02,SL,758
201509,03,IR,12467
201609,02,IV,85
201509,03,BX,382
201708,02,EI,3169
201702,01,VC,76
201707,02,GR,882
201707,03,VM,1614
201512,02,MX,2245
201608,02,RO,392
201601,02,CE,1509
201607,02,JA,3221
201609,01,AU,1412
201701,03,SW,986
201604,03,SW,1108
201603,01,AF,6913
201507,01,BO,918
201608,01,BH,692
201606,03,SN,1802
201505,03,UK,17588
201511,03,MX,2327
201511,01,GM,9842
201707,01,CM,573
201504,01,ID,8025
201508,02,ID,1822
201606,01,RB,456
201704,02,LE,866
201704,01,TU,9667
201603,01,TD,1113
201603,01,CI,916
201611,01,BR,2482
201506,01,MK,413
201610,01,ZI,4210
201705,03,TI,133
201701,01,DR,233
201503,01,NP,1250
201507,03,WA,482
201608,03,NG,268
201602,03,MO,652
201609,02,TZ,834
201508,03,NU,130
201506,02,NG,354
201706,01,RO,1050
201708,03,RE,76
201706,01,FI,767
201502,02,TW,191
201610,02,BH,300
201610,02,CS,140
201603,03,BC,234
201505,01,AU,1320
201511,02,MV,323
201703,01,MN,111
201505,01,AN,10
201701,01,ES,339
201511,02,BK,105
201601,01,RB,422
201502,01,SA,1344
201707,01,MJ,96
201510,02,YM,1047
201703,03,FI,694
201603,02,TI,196
201604,02,LU,275
201603,01,RO,946
201511,02,ET,633
201709,03,DJ,72
201701,03,LU,146
201512,02,GV,69
201611,02,GV,119
201510,02,DR,209
201612,02,EZ,317
201608,02,GQ,211
201512,02,GJ,67
201510,01,GG,432
201604,02,VI,207
201603,03,IC,305
201507,01,ML,419
201506,03,CY,540
201510,03,GI,99
201503,02,LU,208
201509,01,AA,39
201506,02,AE,991
201508,01,YI,17
201608,03,MC,73
201701,02,PA,52
201609,02,UY,74
201603,03,YI,12
201512,01,DA,1307
201709,01,CE,1622
201509,01,SO,1781
201508,03,LY,830
201511,03,BF,476
201509,02,BD,154
201511,03,WZ,88
201510,03,CG,84
201602,03,BC,311
201511,01,BT,321
201611,02,BL,104
201707,02,DR,116
201504,02,SN,1088
201504,02,RO,429
201511,03,KV,175
201610,02,FG,6
201508,01,BC,802
201507,03,ER,169
201704,01,ST,133
201704,03,TV,10
201502,03,BL,26
201512,01,AA,41
201704,01,TP,10
201502,03,CS,59
201604,01,NE,26
201607,01,OC,34
201509,03,VC,56
201604,03,AV,16
201511,02,NF,2
201709,01,FO,12
201507,01,FO,13
201705,02,NT,7
201504,03,NC,24
201508,03,KT,3
201508,19,GZ,419
201502,19,EG,2061
201502,19,UP,2844
201502,20,CA,9
201701,18,YM,557
201608,19,JA,3179
201703,18,SA,462
201703,18,KE,648
201512,18,AL,82
201611,19,NI,8332
201603,18,RW,148
201511,19,GZ,468
201605,19,BX,364
201612,18,US,27054
201701,19,VE,351
201603,19,ES,314
201704,19,AS,6962
201704,19,AM,870
201603,18,ML,183
201607,18,CA,1810
201607,19,LY,2562
201705,19,RW,251
201705,19,TI,61
201504,19,AF,7211
201510,18,MO,66
201510,18,SU,209
201611,19,BR,765
201601,19,CO,460
201604,20,UK,45
201604,19,ET,989
201707,19,ML,367
201505,19,SU,2009
201511,19,SI,220
201602,19,RE,36
201709,20,EI,16
201506,19,CB,361
201503,19,CY,117
201702,18,QA,32
201606,20,CM,1
201502,20,FR,39
201709,20,SW,27
201612,19,YI,13
201610,18,VM,339
201704,19,HO,166
201706,18,IV,16
201610,19,LT,87
201707,19,LO,30
201706,19,VQ,30
201610,20,KV,23
201701,19,MV,29
201707,18,NS,14
201505,18,RO,67
201612,19,AR,269
201610,19,MJ,47
201708,18,ZA,54
201509,18,TI,121
201507,20,SF,27
201608,18,MI,66
201604,19,GA,175
201609,19,SI,60
201511,19,IV,76
201608,18,BO,32
201603,20,MO,5
201605,19,MA,41
201601,18,WA,71
201707,20,ET,6
201609,18,NU,32
201611,19,VI,8
201505,19,LG,152
201606,20,OD,2
201503,19,EK,14
201705,18,MD,6
201502,18,TI,11
201508,20,AL,4
201505,20,JO,1
201708,20,NR,1
201510,18,TO,1
201609,01,FO,8
201607,03,FP,10
201709,02,LS,4
201507,02,CQ,3
201703,02,KT,6
201603,18,GI,5
201610,19,PS,6
201608,20,LG,1
201607,18,OC,3
201608,19,PU,2
201608,19,RE,12
201612,20,SZ,3
201610,18,BD,3
201601,20,PL,3
201503,19,FG,4
201607,19,PS,15
201502,02,GP,1
201507,20,GJ,2
201708,20,TI,1
201608,03,TW,1125
201705,01,WE,1021
201702,02,SU,1013
201702,03,AJ,1337
201701,01,FP,55
201701,01,TU,10433
201503,01,RW,901
201709,02,UG,773
201611,01,CS,320
201611,02,PO,467
201602,01,TW,1856
201506,01,MX,3868
201702,02,AM,678
201605,01,VT,351
201708,02,AF,4336
201607,03,MX,2294
201707,01,GH,4985
201701,03,LI,523
201604,02,FR,5690
201510,01,MC,178
201603,02,IN,16622
201610,01,RS,23090
201509,02,EZ,884
201509,02,LU,447
201605,02,RQ,552
201506,01,GH,4531
201508,03,AF,2591
201607,02,EG,1945
201709,03,BB,154
201603,03,CM,196
201504,02,AE,1084
201506,02,PL,794
201705,02,LG,222
201605,02,GI,68
201508,03,NO,952
201604,02,NO,852
201510,03,JE,398
201503,03,KG,527
201603,02,AU,974
201607,03,TW,1053
201511,02,BB,190
201610,01,TU,8892
201705,02,OD,507
201602,03,HK,560
201508,03,BA,271
201505,01,AV,40
201511,03,HU,568
201703,01,GG,700
201602,03,AR,1097
201707,01,TI,202
201604,03,GZ,27
201603,02,RO,514
201709,01,NG,324
201608,02,NR,319
201512,03,BA,393
201502,01,GQ,159
201612,01,LH,449
201604,01,MJ,70
201606,02,EC,167
201510,03,YM,808
201609,01,SG,210
201506,02,CY,303
201505,01,SE,177
201705,02,BP,52
201708,02,EN,164
201508,01,VC,86
201508,02,AO,278
201504,01,AY,77
201507,03,CW,49
201709,02,MV,92
201709,03,VC,32
201705,02,PA,52
201512,01,EK,33
201505,01,SP,3191
201505,01,SO,2095
201507,02,LU,228
201701,02,CG,113
201610,03,EN,367
201709,02,MK,61
201512,03,MV,67
201707,03,KG,252
201510,01,ST,126
201707,01,CQ,5
201607,02,DJ,66
201508,02,IC,184
201611,02,AV,14
201502,01,MA,54
201607,02,ER,147
201701,02,TO,31
201605,02,TK,2
201704,01,AA,24
201707,02,AQ,12
201505,02,NE,4
201612,02,TL,2
201708,03,NE,13
201607,01,MB,11
201508,19,NL,1006
201502,18,NI,1903
201502,19,AU,159
201502,18,GA,7
201603,18,AO,40
201512,19,GH,574
201706,19,RS,8143
201702,19,BF,276
201701,19,ML,553
201511,18,TU,1355
201705,19,JA,2679
201510,19,UK,12741
201701,18,IN,4733
201701,19,MY,1181
201602,19,BE,828
201708,19,PP,140
201704,19,ER,75
201704,19,EG,4511
201705,19,DA,489
201705,18,SY,1624
201606,19,ZI,860
201608,19,NZ,1347
201608,18,AU,220
201604,19,PE,646
201605,20,IS,392
201601,19,CS,152
201512,19,LY,2235
201709,20,CH,102
201703,18,TH,328
201706,19,CO,496
201608,18,IR,1872
201510,18,SZ,159
201605,19,AE,792
201601,19,OD,574
201505,19,JM,638
201703,19,BA,307
201608,19,UG,1140
201512,18,ET,178
201702,18,LH,46
201504,18,RP,963
201701,20,BM,58
201606,19,BN,94
201511,19,MN,19
201706,19,KG,109
201508,18,MY,320
201506,18,HA,78
201611,18,BM,456
201709,19,CV,7
201611,18,NU,17
201707,19,TX,81
201606,19,LH,134
201611,19,SI,75
201601,19,BY,668
201505,18,BR,103
201504,19,BH,257
201612,18,ER,35
201507,19,LU,55
201706,18,PP,27
201506,18,PL,125
201706,20,RI,1
201504,19,GT,225
201605,18,LA,54
201506,18,LU,7
201511,18,GK,14
201610,18,BK,36
201705,20,PO,8
201702,18,PP,22
201505,19,RI,184
201607,18,IC,43
201606,20,UG,5
201706,20,WE,8
201703,20,EG,10
201503,20,CB,15
201709,20,GH,3
201502,18,LG,2
201509,19,RN,1
201509,20,SO,7
201602,19,SM,8
201601,19,MC,10
201605,18,PA,8
201702,18,MV,2
201608,19,SH,1
201701,18,VI,3
201705,20,GT,5
201512,18,SE,5
201602,02,PU,8
201512,03,LS,5
201603,01,CN,16
201607,03,PU,10
201703,03,CN,6
201605,03,YI,1
201604,02,SB,2
201611,18,KR,3
201507,20,AG,9
201510,20,NZ,1
201706,19,OC,9
201708,19,CN,5
201706,20,LY,4
201601,20,KS,2
201708,19,EK,2
201508,18,FG,2
201708,19,SV,1
201702,03,TU,4753
201707,01,GL,143
201609,01,IR,9091
201706,03,AS,10133
201707,01,GA,703
201708,03,SA,3411
201709,01,SY,4316
201602,01,FR,10405
201504,02,NI,11580
201504,01,FR,10136
201606,03,LA,338
201602,03,MX,6085
201602,01,LA,388
201509,03,EG,2975
201510,02,NI,10922
201504,01,LA,309
201707,02,MU,262
201703,01,BH,611
201608,03,ZI,1541
201708,03,RP,5324
201602,01,BX,1797
201510,01,MT,1051
201603,03,BG,1824
201707,03,MG,141
201708,02,RW,371
201703,02,TH,1340
201606,02,LG,183
201705,03,UP,1522
201702,01,SZ,3010
201611,01,BC,714
201602,01,HU,1126
201612,01,WE,1498
201705,02,LU,147
201507,02,TS,898
201709,02,AF,1510
201609,03,VE,886
201703,02,SL,394
201605,01,NU,136
201512,03,LY,1272
201508,02,OS,185
201509,01,OD,735
201505,01,EG,4505
201503,02,VE,1002
201502,03,LG,138
201502,01,GJ,35
201512,02,BA,305
201512,02,NU,156
201505,01,BR,1904
201605,03,MU,577
201602,03,GY,293
201604,03,EN,231
201605,03,CD,313
201703,02,WI,45
201706,01,AA,55
201603,02,DR,184
201603,02,SG,256
201602,01,VQ,101
201608,01,GG,272
201612,01,IV,221
201612,02,GI,67
201606,02,TI,118
201505,03,ZI,1092
201506,02,TO,30
201505,03,ML,233
201506,01,HO,252
201506,02,UY,79
201502,01,LT,132
201509,01,OC,78
201702,03,SP,2513
201706,02,AV,15
201511,03,BL,244
201612,01,BC,466
201611,01,TN,178
201612,01,MU,547
201601,02,MD,305
201502,02,CD,99
201612,02,ES,184
201510,01,MP,160
201612,02,TV,8
201505,03,PP,193
201502,03,MU,115
201612,02,MA,91
201503,02,TX,143
201701,02,TP,9
201512,02,BH,206
201512,03,CW,59
201502,02,GZ,46
201512,03,NS,15
201505,01,NF,10
201602,03,TO,18
201602,19,CA,6687
201601,18,SU,240
201506,19,CH,5139
201604,18,TH,263
201607,18,EI,669
201705,19,FR,4705
201705,18,EI,554
201510,18,RS,1413
201502,19,BM,525
201701,19,MX,4603
201507,19,AF,10120
201609,19,SZ,907
201503,19,AS,7356
201607,19,MY,1914
201510,19,SU,906
201609,19,KN,1996
201707,18,RS,1199
201605,18,HA,50
201708,18,RW,138
201602,18,TZ,373
201507,18,GM,612
201611,19,SN,515
201704,18,ZA,80
201505,19,MZ,260
201704,18,NG,75
201612,18,YM,689
201510,18,TI,51
201510,18,KS,210
201502,19,SP,403
201706,18,NU,14
201603,20,AF,11
201703,18,BO,37
201505,19,BO,243
201610,20,IT,6
201510,19,KU,219
201506,19,OD,811
201611,19,CB,377
201605,18,BN,61
201706,19,HO,264
201508,19,EZ,234
201508,19,MZ,305
201608,20,RW,20
201504,18,,4057
201504,19,GG,99
201506,18,TD,54
201606,18,LG,14
201604,20,PM,1
201505,20,CF,79
201604,19,GV,89
201507,18,CI,151
201511,18,IV,43
201705,19,GK,54
201508,20,CD,7
201704,19,AA,8
201604,19,SI,31
201502,18,NR,5
201702,18,BU,51
201705,20,ZI,2
201612,18,BH,28
201506,18,SH,6
201512,18,GK,3
201607,20,SO,18
201603,18,WS,10
201604,18,VQ,6
201703,20,CB,2
201608,19,VC,24
201610,18,GK,10
201610,20,ID,5
201505,19,CJ,39
201702,02,SC,9
201704,02,FM,10
201507,02,IO,5
201702,03,RE,43
201702,01,TL,3
201705,02,MH,1
201708,18,RQ,10
201709,20,YI,2
201706,20,NL,5
201507,19,AA,9
201601,20,EN,2
201705,19,FP,4
201704,18,GB,3
201609,18,MJ,4
201708,03,SH,1
201708,18,GK,7
201502,19,VC,2
201505,18,KR,13
201606,19,MF,2
201607,18,CV,1
201603,18,SV,1
201707,01,NZ,3656
201707,03,KN,2923
201705,02,ZI,1376
201609,01,IZ,6386
201708,02,KV,146
201708,02,SY,2428
201607,01,MX,4289
201607,02,KG,203
201604,01,ID,3796
201604,03,SY,7096
201709,03,LE,543
201504,03,US,127795
201707,03,SE,65
201511,03,ET,905
201504,01,EN,380
201601,01,RO,881
201512,01,RS,18020
201703,01,AJ,1526
201703,01,TU,12233
201706,01,EG,3388
201702,01,PM,780
201702,02,DA,541
201503,02,IN,16467
201503,01,HA,672
201701,02,PM,536
201708,01,SO,1783
201508,01,SZ,2900
201706,01,LO,275
201706,01,MI,1110
201502,03,IR,3167
201511,03,CA,12220
201612,03,BO,745
201507,01,NZ,5442
201507,02,JA,3408
201610,01,RO,1053
201705,03,AL,324
201705,02,LI,474
201705,02,TS,193
201609,03,NU,115
201509,02,GL,76
201508,02,VM,1521
201609,02,OC,36
201605,03,JM,746
201605,03,SU,762
201701,01,HU,1087
201510,02,KS,1494
201510,03,SA,3519
201612,03,DA,576
201610,03,BY,327
201604,03,GV,83
201706,01,RQ,549
201607,01,WS,329
201611,01,PE,2532
201605,01,SE,170
201504,03,ID,3603
201502,02,LE,377
201705,01,GT,321
201602,01,NP,2064
201512,01,GA,817
201505,02,RS,4609
201505,03,IZ,3422
201705,03,RI,242
201602,02,RB,294
201607,03,ER,112
201604,02,MD,126
201607,03,AO,243
201701,02,NS,40
201701,01,GT,319
201506,02,MI,477
201503,02,KU,626
201507,03,NO,993
201506,02,AM,841
201512,01,WA,638
201505,01,LG,757
201701,01,VC,121
201503,01,ML,689
201611,03,VQ,73
201503,01,BD,285
201508,01,LG,344
201507,03,TD,369
201508,02,LU,156
201607,02,PA,82
201505,02,MU,298
201705,01,AA,50
201702,02,IR,5438
201705,01,CB,1312
201702,01,CG,280
201603,02,AY,71
201702,01,TX,263
201601,02,TS,395
201511,01,VI,53
201606,03,GA,254
201506,02,LU,310
201510,02,NH,52
201601,02,CJ,115
201706,03,CQ,1
201701,03,BC,205
201609,02,NH,125
201507,02,TO,43
201506,01,EC,434
201512,01,PA,122
201508,01,CQ,19
201506,01,FP,11
201502,03,ML,92
201505,01,GB,47
201505,03,FP,33
201511,01,YI,10
201603,03,PS,30
201706,02,CW,29
201502,01,TO,23
201604,02,NS,22
201506,03,BT,262
201705,01,YI,8
201705,02,NE,7
201509,03,PF,1
201509,02,NH,21
201503,03,EK,21
201509,03,NH,31
201705,02,NC,9
201510,19,AS,9618
201510,19,GY,319
201704,18,SA,386
201602,19,CH,4485
201509,19,SP,1378
201506,19,EG,3838
201608,19,AF,12633
201709,20,BM,603
201511,19,KE,2206
201703,19,FR,5928
201701,20,CH,43
201507,19,EG,6979
201510,19,FI,148
201703,19,MI,274
201703,19,VM,1515
201511,19,YM,2945
201508,18,TH,730
201508,19,RQ,143
201609,18,KS,405
201503,19,RW,391
201605,18,PK,2877
201610,19,MO,287
201510,19,BX,123
201512,19,TS,637
201707,19,YM,1420
201602,18,YM,365
201509,19,VM,1407
201506,18,CA,1556
201701,19,RB,261
201708,19,EI,1802
201706,19,AJ,435
201504,19,BK,425
201509,18,EI,557
201502,19,TS,247
201602,19,LI,199
201709,19,KU,103
201708,19,SL,178
201603,19,WZ,36
201704,19,MP,41
201610,19,PO,313
201611,19,MJ,53
201503,18,GA,53
201508,18,BU,87
201605,18,ML,141
201608,19,BX,256
201506,19,AL,277
201702,19,ST,14
201505,18,NP,265
201602,19,PS,13
201705,19,LO,48
201602,18,ST,3
201608,19,CJ,49
201505,18,CT,60
201612,19,EC,112
201702,18,HK,199
201510,18,CI,154
201612,19,MP,27
201602,18,PE,76
201601,20,BX,2
201604,19,MG,37
201510,18,BC,21
201611,18,MD,16
201605,18,RI,14
201607,18,RB,42
201609,18,AC,5
201503,20,OD,28
201502,18,SN,25
201606,19,PU,11
201507,20,KV,3
201508,19,BT,27
201607,20,CG,4
201509,19,PG,3
201510,20,JA,21
201503,20,NH,8
201505,19,LS,1
201606,20,KS,6
201502,20,MT,1
201504,18,LU,10
201608,20,RS,29
201709,02,CQ,7
201504,03,MH,13
201604,03,FK,5
201704,03,NT,2
201706,19,IM,12
201611,18,LU,4
201605,19,MB,1
201511,19,MB,6
201709,18,CS,4
201704,20,TT,1
201507,18,CW,4
201506,19,RN,1
201608,01,AF,8278
201608,02,KS,1788
201703,01,MX,6113
201705,02,RO,441
201702,01,AR,822
201701,02,HU,446
201701,02,PK,7471
201509,02,CH,9971
201705,02,BO,354
201705,03,TH,1712
201703,01,JO,2359
201709,01,TU,4473
201507,03,EG,2421
201609,01,NO,2374
201611,02,RP,5331
201611,03,PK,6447
201506,02,CA,9690
201702,01,AJ,1953
201605,01,GT,413
201605,02,EC,258
201608,01,SI,189
201702,02,HU,484
201702,03,CW,35
201601,01,JO,2170
201512,02,JA,3546
201601,02,NI,10739
201604,02,GM,4793
201510,01,RS,23978
201603,02,SF,5054
201610,01,SF,11837
201707,01,CY,734
201505,02,SO,809
201606,03,CV,17
201702,01,PA,129
201511,01,BE,4912
201607,02,TH,1534
201604,03,NS,33
201704,01,MY,4506
201707,03,TD,283
201509,03,CB,697
201506,02,LA,93
201508,01,PE,1010
201508,03,MK,408
201604,01,AM,5272
201708,03,MD,163
201611,03,KZ,467
201507,03,BY,447
201506,03,TW,938
201608,02,WZ,153
201506,01,TZ,1155
201705,01,NR,57
201603,03,MU,393
201612,02,LI,465
201610,03,SA,2931
201704,03,BT,354
201502,02,BG,726
201607,03,IC,214
201705,02,ZA,710
201505,01,MO,731
201508,02,GL,60
201507,02,NG,288
201606,01,KG,436
201510,02,MP,113
201704,03,ML,140
201708,02,WZ,92
201603,03,RQ,331
201511,03,NS,17
201508,01,AM,1329
201509,03,BB,252
201509,03,EK,46
201702,03,MB,12
201603,03,DJ,384
201610,03,MD,208
201603,02,GB,24
201706,03,SM,5
201510,03,UV,88
201508,02,MZ,174
201707,02,WI,27
201502,02,LH,70
201503,02,NU,131
201602,02,EN,132
201703,03,CI,831
201601,03,SO,833
201707,02,TS,199
201709,03,SO,331
201612,02,MO,462
201611,02,AC,110
201506,02,BM,782
201612,02,BD,106
201604,02,TN,41
201504,03,AR,627
201503,03,LU,291
201706,02,MH,4
201611,03,BL,129
201604,02,BH,295
201608,02,GI,49
201502,03,MN,15
201503,01,FM,87
201505,02,FG,6
201502,03,UZ,99
201510,02,CV,8
201511,03,ST,60
201504,01,PU,27
201506,03,MB,10
201506,02,WI,55
201503,03,DO,92
201610,02,CN,2
201506,03,GL,44
201511,01,NF,3
201512,01,RN,4
201507,02,CV,17
201505,01,FP,9
201701,02,FP,13
201508,20,CE,30
201603,19,NP,401
201707,19,HU,297
201606,18,BE,385
201605,19,UK,15556
201705,18,NI,3239
201704,19,IS,8398
201607,19,GM,8236
201704,18,KG,74
201604,18,RS,1128
201612,19,KN,552
201702,19,GV,119
201705,20,PM,2
201606,19,MY,1404
201503,18,AS,2591
201610,19,SY,24028
201608,18,ES,66
201604,19,BL,114
201602,19,VE,443
201601,18,LY,790
201607,19,GR,1114
201602,19,AG,316
201509,18,BO,40
201505,19,VM,1924
201607,18,AR,92
201511,18,AG,160
201709,19,CE,470
201601,18,ZI,391
201705,19,CM,152
201505,19,GM,3206
201604,18,AJ,462
201708,18,TH,213
201512,18,JA,484
201604,18,EZ,60
201509,18,ES,89
201602,19,CT,271
201506,18,JM,63
201608,18,AG,102
201609,18,CB,134
201708,19,LG,69
201705,20,BA,2
201605,18,TO,23
201701,19,CT,158
201702,18,KG,29
201608,19,GL,27
201706,20,TS,4
201605,18,TS,109
201508,19,MI,113
201605,19,BB,81
201606,19,SM,6
201705,20,LE,7
201609,18,PP,12
201502,19,MR,31
201610,19,DO,11
201605,18,VT,18
201505,18,VT,16
201604,18,MV,38
201608,18,MC,16
201605,18,VI,2
201702,20,NO,2
201508,20,NI,39
201702,20,ET,17
201709,19,PA,12
201709,20,CO,2
201703,20,CF,9
201505,20,UZ,12
201509,20,GZ,2
201508,18,LU,5
201607,19,EC,34
201504,19,PF,4
201704,19,FK,27
201601,20,CA,14
201603,18,PU,8
201509,02,TP,11
201608,02,IO,1
201611,20,CG,4
201702,18,GJ,7
201701,01,CQ,2
201704,18,MC,5
201709,01,TL,2
201702,01,PC,4
201508,20,CU,5
201502,20,BK,7
201709,19,NR,1
201502,18,FM,2
201608,18,KR,1
201601,18,AA,2
201509,20,KZ,1
201509,18,CQ,2
201708,20,PE,1
201512,19,PC,2
201503,20,NZ,1
201703,01,SF,11842
201703,03,CH,14914
201701,03,SZ,3697
201509,01,LY,1770
201704,01,KV,284
201509,02,SW,1247
201709,02,NZ,1606
201709,01,TH,1652
201507,02,SN,1567
201507,01,BK,962
201507,02,CF,227
201611,02,PP,188
201602,03,BG,1441
201506,02,AF,2352
201506,01,BE,2748
201702,01,FP,19
201605,03,RP,5819
201606,03,IN,19981
201702,01,NP,1607
201605,03,KZ,477
201605,01,DJ,220
201607,02,CH,11812
201601,01,NZ,3467
201606,03,BC,441
201606,03,LI,1323
201608,01,KU,808
201601,02,DR,176
201510,03,LG,181
201510,03,CE,1551
201607,02,CO,331
201603,03,TW,1207
201603,02,MK,831
201507,02,OD,601
201706,01,FR,12751
201706,02,NI,12188
201505,02,YM,2146
201511,02,LI,565
201505,02,MZ,186
201505,03,YM,2020
201607,01,ET,1347
201503,01,BM,1517
201503,01,KG,531
201503,02,JA,3707
201504,01,IT,7355
201504,03,RP,4285
201709,03,MN,61
201512,02,KN,807
201704,01,NR,74
201508,02,BE,887
201510,02,LY,1609
201608,01,GA,508
201708,01,BN,354
201611,02,AY,99
201508,01,FJ,858
201611,02,UG,1364
201603,01,CV,36
201706,01,NG,587
201610,02,GY,462
201703,01,VC,82
201502,01,CH,5051
201701,01,SC,29
201703,03,HK,710
201512,01,VE,1315
201612,01,CY,681
201702,01,BH,478
201608,02,GJ,96
201503,01,MA,150
201504,01,EZ,1065
201510,03,AR,536
201509,01,MC,110
201603,02,BK,108
201601,02,CY,438
201506,03,FI,485
201601,03,WS,62
201510,03,NE,40
201502,02,RO,134
201605,01,WI,53
201702,01,CI,900
201603,01,,21531
201708,03,SU,948
201508,01,KR,53
201507,02,FI,450
201511,02,BM,1440
201603,03,GT,194
201511,01,BN,320
201702,02,AA,21
201510,02,CF,325
201508,02,GA,342
201605,03,LO,119
201504,03,MJ,26
201605,02,BY,195
201707,02,BY,152
201709,01,FK,3
201707,01,NH,64
201707,03,SI,283
201512,01,DJ,214
201506,02,SE,71
201703,03,CT,74
201508,02,IV,177
201603,03,AV,23
201610,01,NS,47
201509,03,KR,61
201611,03,LS,16
201602,03,SE,87
201504,01,RM,96
201507,02,KR,43
201504,02,CR,1
201703,03,FM,21
201505,03,NR,49
201508,19,CT,613
201508,19,ES,451
201508,20,GG,19
201502,19,IZ,4112
201608,19,SA,4435
201507,19,BR,641
201507,18,YM,503
201603,18,NZ,265
201603,18,JO,314
201701,18,TH,267
201602,18,IR,819
201602,18,SW,942
201706,19,ID,1579
201707,19,BX,120
201604,19,NI,7773
201604,18,HA,35
201604,19,JO,919
201506,19,AS,6186
201606,18,RS,1073
201611,18,MX,768
201612,19,HU,319
201604,18,AM,360
201607,19,MZ,229
201607,19,LE,1501
201601,19,CF,218
201610,19,ID,1316
201512,18,YM,500
201607,18,KU,110
201605,19,WA,126
201506,19,UP,3977
201503,19,TZ,317
201605,19,GG,167
201508,20,CH,28
201702,18,KU,86
201512,19,CG,114
201504,18,AR,146
201505,19,VT,26
201503,18,KZ,65
201709,19,NP,256
201604,19,KT,1
201601,18,BU,52
201503,20,MY,5
201704,19,KR,44
201602,19,KZ,81
201512,18,DA,53
201705,18,MK,38
201705,18,RW,49
201503,20,UK,60
201705,19,LT,54
201702,19,TX,46
201708,19,TI,111
201706,20,FR,16
201704,18,MG,5
201610,19,MV,34
201510,19,GI,26
201506,18,CY,41
201709,19,NU,28
201608,18,CG,128
201608,19,MK,158
201708,19,AC,35
201509,18,PS,5
201505,18,SW,182
201703,18,TI,10
201702,19,SE,19
201608,20,CE,14
201508,18,AA,11
201612,18,GQ,57
